InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,YearMonth
569691,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-10-05 15:09:00,1.95,18223.0,United Kingdom,23.4,2011-10
580735,21930,JUMBO STORAGE BAG SKULLS,10,2011-12-06 08:52:00,2.08,17728.0,United Kingdom,20.8,2011-12
568651,22453,MEASURING TAPE BABUSHKA BLUE,6,2011-09-28 12:04:00,2.95,12362.0,Belgium,17.700000000000003,2011-09
539294,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-16 16:45:00,7.95,15532.0,United Kingdom,15.9,2010-12
558709,22970,LONDON BUS COFFEE MUG,6,2011-07-01 13:02:00,2.55,17338.0,United Kingdom,15.3,2011-07
559165,21763,VINTAGE WOODEN BAR STOOL,1,2011-07-06 16:40:00,20.0,12977.0,United Kingdom,20.0,2011-07
557525,22954,HEN PARTY CORDON BARRIER TAPE,12,2011-06-21 09:26:00,1.25,12759.0,Netherlands,15.0,2011-06
579399,22211,WOOD STAMP SET FLOWERS,1,2011-11-29 12:09:00,0.83,13137.0,United Kingdom,0.83,2011-11
540247,21539,RED RETROSPOT BUTTER DISH,1,2011-01-05 15:56:00,4.95,15464.0,United Kingdom,4.95,2011-01
577493,21328,BALLOONS  WRITING SET ,3,2011-11-20 12:13:00,1.65,17323.0,United Kingdom,4.949999999999999,2011-11
548188,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2011-03-29 15:12:00,1.49,13263.0,United Kingdom,5.96,2011-03
536981,21820,GLITTER HEART GARLAND WITH BELLS ,2,2010-12-03 14:26:00,3.75,14723.0,United Kingdom,7.5,2010-12
542058,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,24,2011-01-25 11:59:00,0.85,15601.0,United Kingdom,20.4,2011-01
547498,22974,CHILDRENS DOLLY GIRL MUG,1,2011-03-23 12:24:00,1.65,15021.0,United Kingdom,1.65,2011-03
569666,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-10-05 13:36:00,1.25,17690.0,United Kingdom,15.0,2011-10
569423,23225,CHERUB HEART DECORATION SILVER ,12,2011-10-04 10:42:00,0.83,16882.0,United Kingdom,9.96,2011-10
577175,22492,MINI PAINT SET VINTAGE ,36,2011-11-18 10:58:00,0.65,14849.0,United Kingdom,23.4,2011-11
542216,22350,ILLUSTRATED CAT BOWL ,6,2011-01-26 12:29:00,2.55,14911.0,EIRE,15.3,2011-01
544931,22450,SILK PURSE BABUSHKA BLUE,6,2011-02-24 18:59:00,3.35,13501.0,Switzerland,20.1,2011-02
551533,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-05-01 14:58:00,5.45,15407.0,United Kingdom,5.45,2011-05
538155,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-09 16:52:00,5.95,16907.0,United Kingdom,11.9,2010-12
572562,23564,EGG CUP MILKMAID INGRID,12,2011-10-25 09:07:00,1.25,13481.0,United Kingdom,15.0,2011-10
547709,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-03-24 18:43:00,1.25,18109.0,United Kingdom,2.5,2011-03
561366,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-26 15:45:00,2.08,15152.0,United Kingdom,20.8,2011-07
556537,22470,HEART OF WICKER LARGE,6,2011-06-13 12:38:00,2.95,17725.0,United Kingdom,17.700000000000003,2011-06
573413,21328,BALLOONS  WRITING SET ,2,2011-10-30 16:12:00,1.65,15444.0,United Kingdom,3.3,2011-10
571743,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-10-19 10:38:00,2.89,15853.0,United Kingdom,5.78,2011-10
562881,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-08-10 10:57:00,1.65,15632.0,United Kingdom,9.9,2011-08
580504,22780,LIGHT GARLAND BUTTERFILES PINK,1,2011-12-04 13:32:00,4.25,17936.0,United Kingdom,4.25,2011-12
537861,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-08 16:18:00,3.75,16596.0,United Kingdom,15.0,2010-12
573897,23323,WHITE WICKER STAR ,3,2011-11-01 14:29:00,2.1,16729.0,United Kingdom,6.300000000000001,2011-11
563237,23322,LARGE WHITE HEART OF WICKER,6,2011-08-15 09:57:00,2.95,14321.0,United Kingdom,17.700000000000003,2011-08
578942,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,2011-11-27 13:29:00,0.55,17288.0,United Kingdom,3.3000000000000003,2011-11
550483,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,2011-04-18 14:12:00,0.42,16033.0,United Kingdom,2.1,2011-04
565406,21181,PLEASE ONE PERSON METAL SIGN,12,2011-09-04 10:59:00,2.1,13804.0,United Kingdom,25.200000000000003,2011-09
558772,23206,LUNCH BAG APPLE DESIGN,10,2011-07-03 16:00:00,1.65,15007.0,United Kingdom,16.5,2011-07
542503,82600,NO SINGING METAL SIGN,12,2011-01-28 11:58:00,2.1,16327.0,United Kingdom,25.200000000000003,2011-01
569699,22027,TEA PARTY BIRTHDAY CARD,12,2011-10-05 15:52:00,0.42,12723.0,France,5.04,2011-10
537892,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-12-09 10:13:00,6.75,12481.0,Germany,13.5,2010-12
540998,84378,SET OF 3 HEART COOKIE CUTTERS,24,2011-01-13 10:04:00,1.25,15290.0,United Kingdom,30.0,2011-01
556484,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-06-12 13:17:00,3.75,16938.0,United Kingdom,3.75,2011-06
548257,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2011-03-30 10:54:00,2.55,13802.0,United Kingdom,45.9,2011-03
578252,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,160,2011-11-23 12:48:00,2.55,16079.0,United Kingdom,408.0,2011-11
559557,84665,SQUARE CHERRY BLOSSOM CABINET,4,2011-07-11 10:33:00,5.95,17444.0,Canada,23.8,2011-07
544900,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-24 12:41:00,2.95,15121.0,United Kingdom,17.700000000000003,2011-02
572121,20961,STRAWBERRY BATH SPONGE ,10,2011-10-20 19:51:00,1.25,17092.0,United Kingdom,12.5,2011-10
578703,21619,4 VANILLA BOTANICAL CANDLES,2,2011-11-25 11:02:00,1.25,17385.0,United Kingdom,2.5,2011-11
578251,23084,RABBIT NIGHT LIGHT,6,2011-11-23 12:45:00,2.08,15993.0,United Kingdom,12.48,2011-11
556910,22069,BROWN  PIRATE TREASURE CHEST ,2,2011-06-15 13:25:00,1.65,12748.0,United Kingdom,3.3,2011-06
580697,23046,PAPER LANTERN 9 POINT DELUXE STAR,2,2011-12-05 16:05:00,6.65,15984.0,United Kingdom,13.3,2011-12
576923,22660,DOORMAT I LOVE LONDON,50,2011-11-17 10:52:00,7.08,12753.0,Japan,354.0,2011-11
574741,85232D,SET/3 DECOUPAGE STACKING TINS,1,2011-11-06 16:13:00,4.95,15993.0,United Kingdom,4.95,2011-11
551337,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-04-27 16:54:00,2.95,16418.0,United Kingdom,2.95,2011-04
551014,22555,PLASTERS IN TIN STRONGMAN,12,2011-04-26 11:04:00,1.65,13209.0,United Kingdom,19.8,2011-04
577252,21158,MOODY GIRL DOOR HANGER ,1,2011-11-18 12:22:00,0.39,18034.0,United Kingdom,0.39,2011-11
551519,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-05-01 11:50:00,1.25,14304.0,United Kingdom,15.0,2011-05
549425,21845,DAIRY MAID STRIPE MUG,6,2011-04-08 11:54:00,0.79,14030.0,United Kingdom,4.74,2011-04
572098,23377,PACK OF 12 DOLLY GIRL TISSUES,24,2011-10-20 15:38:00,0.39,15117.0,United Kingdom,9.36,2011-10
537223,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2010-12-05 16:10:00,7.95,13579.0,United Kingdom,31.8,2010-12
579124,84748,FOLK FELT HANGING MULTICOL GARLAND,1,2011-11-28 12:14:00,3.75,15721.0,United Kingdom,3.75,2011-11
579675,23084,RABBIT NIGHT LIGHT,12,2011-11-30 13:08:00,2.08,15654.0,United Kingdom,24.96,2011-11
571229,22600,CHRISTMAS RETROSPOT STAR WOOD,7,2011-10-14 14:04:00,0.85,15453.0,United Kingdom,5.95,2011-10
555368,22224,WHITE LOVEBIRD LANTERN,6,2011-06-02 14:30:00,2.95,13437.0,United Kingdom,17.700000000000003,2011-06
569843,20973,12 PENCIL SMALL TUBE WOODLAND,2,2011-10-06 13:29:00,0.65,14449.0,United Kingdom,1.3,2011-10
563350,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,2011-08-15 14:10:00,1.65,14498.0,United Kingdom,6.6,2011-08
550621,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-04-19 13:41:00,2.1,13263.0,United Kingdom,2.1,2011-04
578362,22154,ANGEL DECORATION 3 BUTTONS ,48,2011-11-24 10:39:00,0.42,12913.0,United Kingdom,20.16,2011-11
560547,47566,PARTY BUNTING,16,2011-07-19 12:39:00,4.95,17419.0,United Kingdom,79.2,2011-07
549568,20975,12 PENCILS SMALL TUBE RED RETROSPOT,48,2011-04-10 15:09:00,0.65,15665.0,United Kingdom,31.200000000000003,2011-04
546431,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-14 08:05:00,0.55,16954.0,United Kingdom,13.2,2011-03
560853,15056BL,EDWARDIAN PARASOL BLACK,1,2011-07-21 12:33:00,5.95,15311.0,United Kingdom,5.95,2011-07
575323,22555,PLASTERS IN TIN STRONGMAN,12,2011-11-09 13:37:00,1.65,15392.0,United Kingdom,19.8,2011-11
572703,23516,EMBROIDERED RIBBON REEL SOPHIE  ,2,2011-10-25 14:35:00,3.75,16110.0,United Kingdom,7.5,2011-10
557631,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-21 15:01:00,1.65,18229.0,United Kingdom,16.5,2011-06
576073,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-11-13 16:13:00,8.5,16930.0,United Kingdom,17.0,2011-11
546731,15044A,PINK PAPER PARASOL ,6,2011-03-16 11:39:00,2.95,13089.0,United Kingdom,17.700000000000003,2011-03
539840,22544,MINI JIGSAW SPACEBOY,24,2010-12-22 14:28:00,0.42,12383.0,Belgium,10.08,2010-12
573093,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-27 14:38:00,2.95,18283.0,United Kingdom,2.95,2011-10
573002,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2011-10-27 12:09:00,1.45,14646.0,Netherlands,69.6,2011-10
579132,20982,12 PENCILS TALL TUBE SKULLS,3,2011-11-28 12:35:00,0.85,15022.0,United Kingdom,2.55,2011-11
543235,72741,GRAND CHOCOLATECANDLE,1,2011-02-04 13:30:00,1.45,14462.0,United Kingdom,1.45,2011-02
569261,22992,REVOLVER WOODEN RULER ,3,2011-10-03 11:34:00,1.95,17321.0,United Kingdom,5.85,2011-10
573548,23102,SILVER HEARTS TABLE DECORATION,6,2011-10-31 13:22:00,0.83,13680.0,United Kingdom,4.98,2011-10
546520,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-14 12:28:00,1.25,14911.0,EIRE,15.0,2011-03
542112,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-01-25 13:55:00,2.95,13168.0,United Kingdom,17.700000000000003,2011-01
554028,22925,BLUE GIANT GARDEN THERMOMETER,8,2011-05-20 13:43:00,5.95,15410.0,United Kingdom,47.6,2011-05
577332,23267,SET OF 4 SANTA PLACE SETTINGS,24,2011-11-18 14:25:00,1.25,13013.0,United Kingdom,30.0,2011-11
549262,47566B,TEA TIME PARTY BUNTING,1,2011-04-07 12:38:00,4.95,14465.0,United Kingdom,4.95,2011-04
557621,23110,PARISIENNE KEY CABINET ,2,2011-06-21 14:00:00,5.75,12444.0,Norway,11.5,2011-06
572447,22386,JUMBO BAG PINK POLKADOT,4,2011-10-24 12:25:00,2.08,17811.0,United Kingdom,8.32,2011-10
570884,23468,TUSCAN VILLA BIRD TABLE ,1,2011-10-13 10:09:00,8.25,17315.0,United Kingdom,8.25,2011-10
581133,22509,SEWING BOX RETROSPOT DESIGN ,4,2011-12-07 12:55:00,3.95,14904.0,United Kingdom,15.8,2011-12
571850,22593,CHRISTMAS GINGHAM STAR,6,2011-10-19 12:54:00,0.85,14698.0,United Kingdom,5.1,2011-10
577696,20975,12 PENCILS SMALL TUBE RED RETROSPOT,8,2011-11-21 11:57:00,0.65,16406.0,United Kingdom,5.2,2011-11
546950,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,4,2011-03-18 11:24:00,1.65,16511.0,United Kingdom,6.6,2011-03
554348,22921,HERB MARKER CHIVES ,12,2011-05-24 08:49:00,0.65,13523.0,United Kingdom,7.800000000000001,2011-05
576076,21591,COSY HOUR CIGAR BOX MATCHES ,1,2011-11-13 16:18:00,1.25,14382.0,United Kingdom,1.25,2011-11
572871,23581,JUMBO BAG PAISLEY PARK,100,2011-10-26 13:24:00,1.79,13408.0,United Kingdom,179.0,2011-10
544280,22988,SOLDIERS EGG CUP ,12,2011-02-17 12:21:00,1.25,14754.0,United Kingdom,15.0,2011-02
560603,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,2011-07-20 08:59:00,1.25,18180.0,United Kingdom,20.0,2011-07
552572,23207,LUNCH BAG ALPHABET DESIGN,100,2011-05-10 12:11:00,1.45,14680.0,United Kingdom,145.0,2011-05
579843,23499,SET 12 VINTAGE DOILY CHALK ,48,2011-11-30 16:21:00,0.42,12921.0,United Kingdom,20.16,2011-11
568156,22687,DOORMAT CHRISTMAS VILLAGE,1,2011-09-25 12:16:00,8.25,14367.0,United Kingdom,8.25,2011-09
542727,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-31 15:09:00,8.5,17604.0,United Kingdom,17.0,2011-01
557952,21754,HOME BUILDING BLOCK WORD,4,2011-06-23 18:33:00,5.95,14584.0,United Kingdom,23.8,2011-06
539316,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-16 18:38:00,12.75,17848.0,United Kingdom,38.25,2010-12
568346,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2,2011-09-26 15:28:00,2.46,14096.0,United Kingdom,4.92,2011-09
562517,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-08-05 12:27:00,1.95,15719.0,United Kingdom,1.95,2011-08
576628,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-11-16 08:28:00,1.65,13449.0,United Kingdom,19.8,2011-11
577740,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-11-21 13:36:00,4.95,17625.0,United Kingdom,9.9,2011-11
581166,22605,WOODEN CROQUET GARDEN SET,1,2011-12-07 14:43:00,14.95,15525.0,United Kingdom,14.95,2011-12
550613,22150,3 STRIPEY MICE FELTCRAFT,6,2011-04-19 12:26:00,1.95,16180.0,United Kingdom,11.7,2011-04
546542,85231B,CINAMMON SET OF 9 T-LIGHTS,3,2011-03-14 15:13:00,0.85,13263.0,United Kingdom,2.55,2011-03
565410,22795,SWEETHEART RECIPE BOOK STAND,16,2011-09-04 11:17:00,5.95,14691.0,United Kingdom,95.2,2011-09
537815,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-08 13:49:00,3.75,17676.0,United Kingdom,15.0,2010-12
568213,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-09-25 16:06:00,8.25,15214.0,United Kingdom,16.5,2011-09
543800,21889,WOODEN BOX OF DOMINOES,1,2011-02-13 11:36:00,1.25,17282.0,United Kingdom,1.25,2011-02
539933,10135,COLOURING PENCILS BROWN TUBE,10,2010-12-23 11:24:00,1.25,15235.0,United Kingdom,12.5,2010-12
578666,23104,IVORY CAFE HANGING LAMP ,1,2011-11-24 17:06:00,12.5,17727.0,United Kingdom,12.5,2011-11
559160,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2011-07-06 16:15:00,0.65,17293.0,United Kingdom,15.6,2011-07
566307,23374,RED SPOT PAPER GIFT BAG,10,2011-09-12 09:37:00,0.82,14307.0,United Kingdom,8.2,2011-09
562596,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-08 09:22:00,1.65,16145.0,United Kingdom,16.5,2011-08
540907,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-12 11:52:00,12.75,13488.0,United Kingdom,76.5,2011-01
557878,23287,RED VINTAGE SPOT BEAKER,8,2011-06-23 13:13:00,0.85,16940.0,United Kingdom,6.8,2011-06
567721,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-09-22 10:38:00,0.42,12409.0,Switzerland,50.4,2011-09
573364,22727,ALARM CLOCK BAKELIKE RED ,1,2011-10-30 13:09:00,3.75,14710.0,United Kingdom,3.75,2011-10
561113,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,2011-07-25 12:09:00,2.95,17841.0,United Kingdom,2.95,2011-07
573377,23082,SET 6 PAPER TABLE LANTERN HEARTS ,3,2011-10-30 13:51:00,3.75,14653.0,United Kingdom,11.25,2011-10
579350,21868,POTTING SHED TEA MUG,18,2011-11-29 11:48:00,1.65,15218.0,United Kingdom,29.7,2011-11
578534,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2011-11-24 14:51:00,0.85,15725.0,United Kingdom,20.4,2011-11
578781,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-11-25 11:54:00,1.25,15872.0,United Kingdom,2.5,2011-11
545468,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-03 09:41:00,1.25,16571.0,United Kingdom,15.0,2011-03
554040,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-05-20 14:35:00,2.95,15290.0,United Kingdom,17.700000000000003,2011-05
574287,21818,GLITTER HEART DECORATION,3,2011-11-03 15:09:00,0.39,14723.0,United Kingdom,1.17,2011-11
538421,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-12 12:08:00,2.95,17917.0,United Kingdom,2.95,2010-12
578790,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-11-25 12:20:00,0.55,14966.0,United Kingdom,1.1,2011-11
553174,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-05-15 11:04:00,2.08,16206.0,United Kingdom,2.08,2011-05
550183,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-04-14 17:58:00,1.45,14105.0,United Kingdom,17.4,2011-04
547087,22492,MINI PAINT SET VINTAGE ,36,2011-03-20 15:58:00,0.65,12726.0,France,23.4,2011-03
552046,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-05-06 09:44:00,7.95,15235.0,United Kingdom,15.9,2011-05
575682,23199,JUMBO BAG APPLES,10,2011-11-10 15:37:00,2.08,12826.0,United Kingdom,20.8,2011-11
565386,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,2011-09-02 15:48:00,1.45,17997.0,United Kingdom,2.9,2011-09
538858,21949,SET OF 6 STRAWBERRY CHOPSTICKS,120,2010-12-14 13:58:00,1.06,16553.0,United Kingdom,127.2,2010-12
540531,22469,HEART OF WICKER SMALL,6,2011-01-09 14:03:00,1.65,16549.0,United Kingdom,9.9,2011-01
539240,70006,LOVE HEART POCKET WARMER,60,2010-12-16 13:15:00,0.42,15194.0,United Kingdom,25.2,2010-12
576686,23332,IVORY WICKER HEART LARGE,4,2011-11-16 12:08:00,1.65,16916.0,United Kingdom,6.6,2011-11
573130,23234,BISCUIT TIN VINTAGE CHRISTMAS,4,2011-10-27 16:41:00,2.89,13969.0,United Kingdom,11.56,2011-10
544481,22151,PLACE SETTING WHITE HEART,24,2011-02-21 10:36:00,0.42,18155.0,United Kingdom,10.08,2011-02
551137,21208,PASTEL COLOUR HONEYCOMB FAN,2,2011-04-26 13:05:00,1.65,15581.0,United Kingdom,3.3,2011-04
550666,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,12,2011-04-20 09:35:00,0.83,17719.0,United Kingdom,9.96,2011-04
575712,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,2011-11-10 17:46:00,0.83,13606.0,United Kingdom,13.28,2011-11
559671,85099B,JUMBO BAG RED RETROSPOT,2,2011-07-11 13:55:00,2.08,17811.0,United Kingdom,4.16,2011-07
574038,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-02 12:56:00,1.69,18164.0,United Kingdom,13.52,2011-11
565141,22381,TOY TIDY PINK POLKADOT,1,2011-09-01 13:40:00,2.1,17841.0,United Kingdom,2.1,2011-09
572732,16161P,WRAP ENGLISH ROSE ,25,2011-10-25 15:21:00,0.42,18079.0,United Kingdom,10.5,2011-10
568650,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2011-09-28 11:56:00,0.42,13505.0,Switzerland,5.04,2011-09
569494,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,8,2011-10-04 13:42:00,3.75,15739.0,United Kingdom,30.0,2011-10
580652,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,72,2011-12-05 13:33:00,0.79,17511.0,United Kingdom,56.88,2011-12
580656,71477,COLOURED GLASS STAR T-LIGHT HOLDER,38,2011-12-05 13:40:00,3.29,15621.0,United Kingdom,125.02,2011-12
577485,22804,PINK HANGING HEART T-LIGHT HOLDER,2,2011-11-20 11:56:00,2.95,16360.0,United Kingdom,5.9,2011-11
570237,23014,GLASS APOTHECARY BOTTLE ELIXIR,2,2011-10-09 14:48:00,3.95,13212.0,United Kingdom,7.9,2011-10
570512,48138,DOORMAT UNION FLAG,10,2011-10-11 10:31:00,7.08,14952.0,United Kingdom,70.8,2011-10
575742,22745,POPPY'S PLAYHOUSE BEDROOM ,12,2011-11-11 09:46:00,2.1,14309.0,United Kingdom,25.200000000000003,2011-11
568909,23393,HOME SWEET HOME CUSHION COVER ,4,2011-09-29 13:38:00,3.75,16818.0,United Kingdom,15.0,2011-09
578620,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-24 15:21:00,2.1,17247.0,United Kingdom,2.1,2011-11
547881,22261,FELT EGG COSY WHITE RABBIT ,2,2011-03-27 16:08:00,0.85,13110.0,United Kingdom,1.7,2011-03
571240,23199,JUMBO BAG APPLES,10,2011-10-14 14:55:00,2.08,12562.0,France,20.8,2011-10
548892,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-04-04 15:35:00,0.85,18044.0,United Kingdom,10.2,2011-04
556631,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-06-13 14:59:00,0.29,13080.0,United Kingdom,6.959999999999999,2011-06
578463,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-24 12:30:00,0.65,12757.0,Portugal,10.4,2011-11
573770,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,2011-11-01 10:12:00,1.95,15214.0,United Kingdom,23.4,2011-11
565750,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,2011-09-06 12:48:00,3.75,14208.0,United Kingdom,22.5,2011-09
543166,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04 08:27:00,1.25,13488.0,United Kingdom,15.0,2011-02
539470,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-12-19 14:03:00,2.1,14472.0,United Kingdom,4.2,2010-12
541567,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-01-19 11:51:00,1.25,12681.0,France,15.0,2011-01
568101,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-09-23 15:21:00,1.45,15978.0,United Kingdom,17.4,2011-09
566518,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-09-13 11:24:00,1.95,17779.0,United Kingdom,1.95,2011-09
552843,22405,MONEY BOX POCKET MONEY DESIGN,1,2011-05-11 14:37:00,1.25,14649.0,United Kingdom,1.25,2011-05
561860,85197,SET OF 12 MINI BUNNIES IN A BUCKET,4,2011-07-29 17:28:00,2.1,17997.0,United Kingdom,8.4,2011-07
561632,23548,WRAP MAGIC FOREST ,25,2011-07-28 14:30:00,0.42,15639.0,United Kingdom,10.5,2011-07
576339,22557,PLASTERS IN TIN VINTAGE PAISLEY ,7,2011-11-14 15:27:00,3.29,14096.0,United Kingdom,23.03,2011-11
567905,23327,HANGING CLEAR MINI BOTTLE,48,2011-09-22 16:37:00,0.63,12952.0,United Kingdom,30.24,2011-09
545039,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-27 10:22:00,2.95,17243.0,United Kingdom,17.700000000000003,2011-02
575755,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-11 10:45:00,2.95,17015.0,United Kingdom,17.700000000000003,2011-11
561514,22651,GENTLEMAN SHIRT REPAIR KIT ,12,2011-07-27 15:14:00,0.85,14331.0,United Kingdom,10.2,2011-07
547925,22585,PACK OF 6 BIRDY GIFT TAGS,24,2011-03-28 13:57:00,1.25,12481.0,Germany,30.0,2011-03
574009,23581,JUMBO BAG PAISLEY PARK,6,2011-11-02 11:49:00,2.08,15750.0,United Kingdom,12.48,2011-11
577487,22530,MAGIC DRAWING SLATE DOLLY GIRL ,36,2011-11-20 12:00:00,0.36,15061.0,United Kingdom,12.96,2011-11
554098,22956,36 FOIL HEART CAKE CASES,3,2011-05-22 13:01:00,2.1,14769.0,United Kingdom,6.300000000000001,2011-05
565322,22331,WOODLAND PARTY BAG + STICKER SET,16,2011-09-02 13:15:00,1.65,12437.0,France,26.4,2011-09
562926,21758,VINTAGE SHELLS PRINT,2,2011-08-10 14:55:00,6.45,17512.0,United Kingdom,12.9,2011-08
575194,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-09 09:38:00,2.08,16767.0,United Kingdom,20.8,2011-11
576567,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-11-15 13:41:00,3.75,17220.0,United Kingdom,15.0,2011-11
566163,21880,RED RETROSPOT TAPE,12,2011-09-09 11:48:00,0.65,12637.0,France,7.800000000000001,2011-09
541413,21870,I CAN ONLY PLEASE ONE PERSON MUG,4,2011-01-17 16:14:00,1.25,13859.0,United Kingdom,5.0,2011-01
546761,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-03-16 14:02:00,4.15,17858.0,United Kingdom,66.4,2011-03
548636,22025,RING OF ROSES BIRTHDAY CARD,12,2011-04-01 12:29:00,0.42,15601.0,United Kingdom,5.04,2011-04
549547,22362,GLASS JAR PEACOCK BATH SALTS,4,2011-04-10 11:33:00,2.95,16359.0,United Kingdom,11.8,2011-04
572289,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-10-23 12:37:00,0.83,13782.0,United Kingdom,9.96,2011-10
581436,22840,ROUND CAKE TIN VINTAGE RED,4,2011-12-08 16:18:00,7.95,17491.0,United Kingdom,31.8,2011-12
580304,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,4,2011-12-02 14:25:00,0.85,18055.0,United Kingdom,3.4,2011-12
537238,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,5,2010-12-06 10:03:00,0.85,16161.0,United Kingdom,4.25,2010-12
576075,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6,2011-11-13 16:16:00,0.55,15861.0,United Kingdom,3.3000000000000003,2011-11
564868,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-08-31 10:42:00,3.75,16842.0,United Kingdom,30.0,2011-08
567859,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-09-22 13:51:00,2.95,12936.0,United Kingdom,23.6,2011-09
555649,22549,PICTURE DOMINOES,12,2011-06-06 13:47:00,1.45,15386.0,United Kingdom,17.4,2011-06
566581,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-09-13 13:47:00,1.95,16081.0,United Kingdom,23.4,2011-09
